,Hours,Well,OD600,Sample ID,Medium no. ,Replicate,Medium,Species,Blank
319,67.98611111111111,B3,1.104,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
320,68.48611111111111,B3,1.103,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
321,68.98611111111111,B3,1.112,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
322,69.48611111111111,B3,1.116,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
323,69.98611111111111,B3,1.116,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
324,70.48611111111111,B3,1.116,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
325,70.98611111111111,B3,1.116,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
326,71.48611111111111,B3,1.11,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
327,71.98611111111111,B3,1.099,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
328,72.48611111111111,B3,1.096,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
329,72.98611111111111,B3,1.105,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
330,73.48611111111111,B3,1.11,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
331,73.98611111111111,B3,1.109,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
332,74.48611111111111,B3,1.1,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
333,74.98611111111111,B3,1.109,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
334,75.48611111111111,B3,1.106,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
335,75.98611111111111,B3,1.107,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
336,76.48611111111111,B3,1.096,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
337,76.98611111111111,B3,1.101,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
338,77.48611111111111,B3,1.1,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
339,77.98611111111111,B3,1.104,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
340,78.48611111111111,B3,1.109,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
341,78.98611111111111,B3,1.1,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
342,79.48611111111111,B3,1.097,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
343,79.98611111111111,B3,1.098,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
344,80.48611111111111,B3,1.098,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
345,80.98611111111111,B3,1.098,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
346,81.48611111111111,B3,1.104,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
347,81.98611111111111,B3,1.099,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
348,82.48611111111111,B3,1.097,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
349,82.98611111111111,B3,1.101,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
350,83.48611111111111,B3,1.097,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
351,83.98611111111111,B3,1.096,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
352,84.48611111111111,B3,1.09,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
353,84.98611111111111,B3,1.097,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
354,85.48611111111111,B3,1.092,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
355,85.98611111111111,B3,1.095,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
356,86.48611111111111,B3,1.093,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
357,86.98611111111111,B3,1.092,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
358,87.48611111111111,B3,1.095,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
359,87.98611111111111,B3,1.091,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
360,88.48611111111111,B3,1.095,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
361,88.98611111111111,B3,1.09,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
362,89.48611111111111,B3,1.094,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
363,89.98611111111111,B3,1.098,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
364,90.48611111111111,B3,1.097,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
365,90.98611111111111,B3,1.089,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
366,91.48611111111111,B3,1.098,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
367,91.98611111111111,B3,1.09,14A,7,A,MM- + Thiamine,Oa from 6ABC,C11
368,0.4861111111111111,B6,0.086,16A,8,A,MM- + AA,Ms from 8ABC,D11
369,0.9861111111111109,B6,0.086,16A,8,A,MM- + AA,Ms from 8ABC,D11
370,1.4861111111111112,B6,0.087,16A,8,A,MM- + AA,Ms from 8ABC,D11
371,1.9861111111111112,B6,0.087,16A,8,A,MM- + AA,Ms from 8ABC,D11
372,2.486111111111111,B6,0.087,16A,8,A,MM- + AA,Ms from 8ABC,D11
373,2.986111111111111,B6,0.087,16A,8,A,MM- + AA,Ms from 8ABC,D11
374,3.4861111111111107,B6,0.087,16A,8,A,MM- + AA,Ms from 8ABC,D11
375,3.986111111111111,B6,0.088,16A,8,A,MM- + AA,Ms from 8ABC,D11
376,4.486111111111111,B6,0.089,16A,8,A,MM- + AA,Ms from 8ABC,D11
377,4.986111111111111,B6,0.089,16A,8,A,MM- + AA,Ms from 8ABC,D11
378,5.486111111111111,B6,0.09,16A,8,A,MM- + AA,Ms from 8ABC,D11
379,5.986111111111111,B6,0.09,16A,8,A,MM- + AA,Ms from 8ABC,D11
380,6.486111111111111,B6,0.091,16A,8,A,MM- + AA,Ms from 8ABC,D11
381,6.986111111111111,B6,0.091,16A,8,A,MM- + AA,Ms from 8ABC,D11
382,7.486111111111111,B6,0.091,16A,8,A,MM- + AA,Ms from 8ABC,D11
383,7.986111111111111,B6,0.092,16A,8,A,MM- + AA,Ms from 8ABC,D11
384,8.48611111111111,B6,0.093,16A,8,A,MM- + AA,Ms from 8ABC,D11
385,8.98611111111111,B6,0.094,16A,8,A,MM- + AA,Ms from 8ABC,D11
386,9.48611111111111,B6,0.093,16A,8,A,MM- + AA,Ms from 8ABC,D11
387,9.98611111111111,B6,0.099,16A,8,A,MM- + AA,Ms from 8ABC,D11
388,10.48611111111111,B6,0.103,16A,8,A,MM- + AA,Ms from 8ABC,D11
389,10.98611111111111,B6,0.104,16A,8,A,MM- + AA,Ms from 8ABC,D11
390,11.48611111111111,B6,0.106,16A,8,A,MM- + AA,Ms from 8ABC,D11
391,11.98611111111111,B6,0.107,16A,8,A,MM- + AA,Ms from 8ABC,D11
392,12.48611111111111,B6,0.107,16A,8,A,MM- + AA,Ms from 8ABC,D11
393,12.98611111111111,B6,0.108,16A,8,A,MM- + AA,Ms from 8ABC,D11
394,13.48611111111111,B6,0.109,16A,8,A,MM- + AA,Ms from 8ABC,D11
395,13.98611111111111,B6,0.109,16A,8,A,MM- + AA,Ms from 8ABC,D11
396,14.48611111111111,B6,0.11,16A,8,A,MM- + AA,Ms from 8ABC,D11
397,14.98611111111111,B6,0.11,16A,8,A,MM- + AA,Ms from 8ABC,D11
398,15.48611111111111,B6,0.111,16A,8,A,MM- + AA,Ms from 8ABC,D11
399,15.98611111111111,B6,0.112,16A,8,A,MM- + AA,Ms from 8ABC,D11
400,16.48611111111111,B6,0.112,16A,8,A,MM- + AA,Ms from 8ABC,D11
401,16.98611111111111,B6,0.113,16A,8,A,MM- + AA,Ms from 8ABC,D11
402,17.48611111111111,B6,0.114,16A,8,A,MM- + AA,Ms from 8ABC,D11
403,17.98611111111111,B6,0.114,16A,8,A,MM- + AA,Ms from 8ABC,D11
404,18.48611111111111,B6,0.115,16A,8,A,MM- + AA,Ms from 8ABC,D11
405,18.98611111111111,B6,0.116,16A,8,A,MM- + AA,Ms from 8ABC,D11
406,19.48611111111111,B6,0.117,16A,8,A,MM- + AA,Ms from 8ABC,D11
407,19.98611111111111,B6,0.119,16A,8,A,MM- + AA,Ms from 8ABC,D11
408,20.48611111111111,B6,0.12,16A,8,A,MM- + AA,Ms from 8ABC,D11
409,20.98611111111111,B6,0.122,16A,8,A,MM- + AA,Ms from 8ABC,D11
410,21.48611111111111,B6,0.124,16A,8,A,MM- + AA,Ms from 8ABC,D11
411,21.98611111111111,B6,0.126,16A,8,A,MM- + AA,Ms from 8ABC,D11
412,22.48611111111111,B6,0.129,16A,8,A,MM- + AA,Ms from 8ABC,D11
413,22.98611111111111,B6,0.131,16A,8,A,MM- + AA,Ms from 8ABC,D11
414,23.48611111111111,B6,0.134,16A,8,A,MM- + AA,Ms from 8ABC,D11
415,23.98611111111111,B6,0.136,16A,8,A,MM- + AA,Ms from 8ABC,D11
416,24.486111111111107,B6,0.14,16A,8,A,MM- + AA,Ms from 8ABC,D11
417,24.986111111111114,B6,0.143,16A,8,A,MM- + AA,Ms from 8ABC,D11
418,25.48611111111111,B6,0.147,16A,8,A,MM- + AA,Ms from 8ABC,D11
419,25.986111111111107,B6,0.151,16A,8,A,MM- + AA,Ms from 8ABC,D11
420,26.486111111111114,B6,0.156,16A,8,A,MM- + AA,Ms from 8ABC,D11
421,26.98611111111111,B6,0.16,16A,8,A,MM- + AA,Ms from 8ABC,D11
422,27.486111111111107,B6,0.164,16A,8,A,MM- + AA,Ms from 8ABC,D11
423,27.986111111111114,B6,0.167,16A,8,A,MM- + AA,Ms from 8ABC,D11
424,28.48611111111111,B6,0.173,16A,8,A,MM- + AA,Ms from 8ABC,D11
425,28.986111111111107,B6,0.178,16A,8,A,MM- + AA,Ms from 8ABC,D11
426,29.486111111111114,B6,0.182,16A,8,A,MM- + AA,Ms from 8ABC,D11
427,29.98611111111111,B6,0.187,16A,8,A,MM- + AA,Ms from 8ABC,D11
428,30.486111111111107,B6,0.192,16A,8,A,MM- + AA,Ms from 8ABC,D11
429,30.986111111111114,B6,0.196,16A,8,A,MM- + AA,Ms from 8ABC,D11
430,31.48611111111111,B6,0.2,16A,8,A,MM- + AA,Ms from 8ABC,D11
431,31.986111111111107,B6,0.204,16A,8,A,MM- + AA,Ms from 8ABC,D11
432,32.486111111111114,B6,0.208,16A,8,A,MM- + AA,Ms from 8ABC,D11
433,32.986111111111114,B6,0.212,16A,8,A,MM- + AA,Ms from 8ABC,D11
434,33.486111111111114,B6,0.214,16A,8,A,MM- + AA,Ms from 8ABC,D11
435,33.986111111111114,B6,0.218,16A,8,A,MM- + AA,Ms from 8ABC,D11
436,34.486111111111114,B6,0.222,16A,8,A,MM- + AA,Ms from 8ABC,D11
437,34.986111111111114,B6,0.225,16A,8,A,MM- + AA,Ms from 8ABC,D11
438,35.486111111111114,B6,0.227,16A,8,A,MM- + AA,Ms from 8ABC,D11
439,35.986111111111114,B6,0.229,16A,8,A,MM- + AA,Ms from 8ABC,D11
440,36.486111111111114,B6,0.232,16A,8,A,MM- + AA,Ms from 8ABC,D11
441,36.986111111111114,B6,0.236,16A,8,A,MM- + AA,Ms from 8ABC,D11
442,37.486111111111114,B6,0.239,16A,8,A,MM- + AA,Ms from 8ABC,D11
443,37.986111111111114,B6,0.229,16A,8,A,MM- + AA,Ms from 8ABC,D11
444,38.486111111111114,B6,0.229,16A,8,A,MM- + AA,Ms from 8ABC,D11
445,38.986111111111114,B6,0.228,16A,8,A,MM- + AA,Ms from 8ABC,D11
446,39.486111111111114,B6,0.225,16A,8,A,MM- + AA,Ms from 8ABC,D11
447,39.986111111111114,B6,0.22,16A,8,A,MM- + AA,Ms from 8ABC,D11
448,40.486111111111114,B6,0.223,16A,8,A,MM- + AA,Ms from 8ABC,D11
449,40.986111111111114,B6,0.225,16A,8,A,MM- + AA,Ms from 8ABC,D11
450,41.486111111111114,B6,0.231,16A,8,A,MM- + AA,Ms from 8ABC,D11
451,41.986111111111114,B6,0.235,16A,8,A,MM- + AA,Ms from 8ABC,D11
452,42.486111111111114,B6,0.238,16A,8,A,MM- + AA,Ms from 8ABC,D11
453,42.986111111111114,B6,0.241,16A,8,A,MM- + AA,Ms from 8ABC,D11
454,43.486111111111114,B6,0.245,16A,8,A,MM- + AA,Ms from 8ABC,D11
455,43.986111111111114,B6,0.249,16A,8,A,MM- + AA,Ms from 8ABC,D11
456,44.486111111111114,B6,0.251,16A,8,A,MM- + AA,Ms from 8ABC,D11
457,44.986111111111114,B6,0.256,16A,8,A,MM- + AA,Ms from 8ABC,D11
458,45.486111111111114,B6,0.26,16A,8,A,MM- + AA,Ms from 8ABC,D11
459,45.986111111111114,B6,0.267,16A,8,A,MM- + AA,Ms from 8ABC,D11
460,46.486111111111114,B6,0.272,16A,8,A,MM- + AA,Ms from 8ABC,D11
461,46.986111111111114,B6,0.278,16A,8,A,MM- + AA,Ms from 8ABC,D11
462,47.486111111111114,B6,0.283,16A,8,A,MM- + AA,Ms from 8ABC,D11
463,47.986111111111114,B6,0.284,16A,8,A,MM- + AA,Ms from 8ABC,D11
464,48.486111111111114,B6,0.292,16A,8,A,MM- + AA,Ms from 8ABC,D11
465,48.986111111111114,B6,0.293,16A,8,A,MM- + AA,Ms from 8ABC,D11
466,49.486111111111114,B6,0.297,16A,8,A,MM- + AA,Ms from 8ABC,D11
467,49.986111111111114,B6,0.304,16A,8,A,MM- + AA,Ms from 8ABC,D11
468,50.486111111111114,B6,0.31,16A,8,A,MM- + AA,Ms from 8ABC,D11
469,50.986111111111114,B6,0.313,16A,8,A,MM- + AA,Ms from 8ABC,D11
470,51.486111111111114,B6,0.318,16A,8,A,MM- + AA,Ms from 8ABC,D11
471,51.986111111111114,B6,0.319,16A,8,A,MM- + AA,Ms from 8ABC,D11
472,52.486111111111114,B6,0.319,16A,8,A,MM- + AA,Ms from 8ABC,D11
473,52.986111111111114,B6,0.32,16A,8,A,MM- + AA,Ms from 8ABC,D11
474,53.486111111111114,B6,0.325,16A,8,A,MM- + AA,Ms from 8ABC,D11
475,53.986111111111114,B6,0.33,16A,8,A,MM- + AA,Ms from 8ABC,D11
476,54.486111111111114,B6,0.329,16A,8,A,MM- + AA,Ms from 8ABC,D11
477,54.986111111111114,B6,0.335,16A,8,A,MM- + AA,Ms from 8ABC,D11
478,55.486111111111114,B6,0.34,16A,8,A,MM- + AA,Ms from 8ABC,D11
479,55.986111111111114,B6,0.33,16A,8,A,MM- + AA,Ms from 8ABC,D11
480,56.486111111111114,B6,0.337,16A,8,A,MM- + AA,Ms from 8ABC,D11
481,56.986111111111114,B6,0.339,16A,8,A,MM- + AA,Ms from 8ABC,D11
482,57.486111111111114,B6,0.345,16A,8,A,MM- + AA,Ms from 8ABC,D11
483,57.986111111111114,B6,0.343,16A,8,A,MM- + AA,Ms from 8ABC,D11
484,58.486111111111114,B6,0.345,16A,8,A,MM- + AA,Ms from 8ABC,D11
485,58.986111111111114,B6,0.353,16A,8,A,MM- + AA,Ms from 8ABC,D11
486,59.486111111111114,B6,0.355,16A,8,A,MM- + AA,Ms from 8ABC,D11
487,59.986111111111114,B6,0.357,16A,8,A,MM- + AA,Ms from 8ABC,D11
488,60.486111111111114,B6,0.357,16A,8,A,MM- + AA,Ms from 8ABC,D11
489,60.986111111111114,B6,0.358,16A,8,A,MM- + AA,Ms from 8ABC,D11
490,61.486111111111114,B6,0.36,16A,8,A,MM- + AA,Ms from 8ABC,D11
491,61.986111111111114,B6,0.362,16A,8,A,MM- + AA,Ms from 8ABC,D11
492,62.486111111111114,B6,0.361,16A,8,A,MM- + AA,Ms from 8ABC,D11
493,62.986111111111114,B6,0.364,16A,8,A,MM- + AA,Ms from 8ABC,D11
494,63.486111111111114,B6,0.365,16A,8,A,MM- + AA,Ms from 8ABC,D11
495,63.986111111111114,B6,0.364,16A,8,A,MM- + AA,Ms from 8ABC,D11
496,64.48611111111111,B6,0.364,16A,8,A,MM- + AA,Ms from 8ABC,D11
497,64.98611111111111,B6,0.363,16A,8,A,MM- + AA,Ms from 8ABC,D11
498,65.48611111111111,B6,0.36,16A,8,A,MM- + AA,Ms from 8ABC,D11
499,65.98611111111111,B6,0.362,16A,8,A,MM- + AA,Ms from 8ABC,D11
500,66.48611111111111,B6,0.36,16A,8,A,MM- + AA,Ms from 8ABC,D11
501,66.98611111111111,B6,0.359,16A,8,A,MM- + AA,Ms from 8ABC,D11
502,67.48611111111111,B6,0.359,16A,8,A,MM- + AA,Ms from 8ABC,D11
503,67.98611111111111,B6,0.358,16A,8,A,MM- + AA,Ms from 8ABC,D11
504,68.48611111111111,B6,0.357,16A,8,A,MM- + AA,Ms from 8ABC,D11
505,68.98611111111111,B6,0.357,16A,8,A,MM- + AA,Ms from 8ABC,D11
506,69.48611111111111,B6,0.358,16A,8,A,MM- + AA,Ms from 8ABC,D11
507,69.98611111111111,B6,0.352,16A,8,A,MM- + AA,Ms from 8ABC,D11
508,70.48611111111111,B6,0.349,16A,8,A,MM- + AA,Ms from 8ABC,D11
509,70.98611111111111,B6,0.346,16A,8,A,MM- + AA,Ms from 8ABC,D11
510,71.48611111111111,B6,0.347,16A,8,A,MM- + AA,Ms from 8ABC,D11
511,71.98611111111111,B6,0.35,16A,8,A,MM- + AA,Ms from 8ABC,D11
512,72.48611111111111,B6,0.353,16A,8,A,MM- + AA,Ms from 8ABC,D11
513,72.98611111111111,B6,0.355,16A,8,A,MM- + AA,Ms from 8ABC,D11
514,73.48611111111111,B6,0.356,16A,8,A,MM- + AA,Ms from 8ABC,D11
515,73.98611111111111,B6,0.354,16A,8,A,MM- + AA,Ms from 8ABC,D11
516,74.48611111111111,B6,0.358,16A,8,A,MM- + AA,Ms from 8ABC,D11
517,74.98611111111111,B6,0.358,16A,8,A,MM- + AA,Ms from 8ABC,D11
518,75.48611111111111,B6,0.358,16A,8,A,MM- + AA,Ms from 8ABC,D11
519,75.98611111111111,B6,0.355,16A,8,A,MM- + AA,Ms from 8ABC,D11
520,76.48611111111111,B6,0.359,16A,8,A,MM- + AA,Ms from 8ABC,D11
521,76.98611111111111,B6,0.364,16A,8,A,MM- + AA,Ms from 8ABC,D11
522,77.48611111111111,B6,0.368,16A,8,A,MM- + AA,Ms from 8ABC,D11
523,77.98611111111111,B6,0.374,16A,8,A,MM- + AA,Ms from 8ABC,D11
524,78.48611111111111,B6,0.373,16A,8,A,MM- + AA,Ms from 8ABC,D11
525,78.98611111111111,B6,0.374,16A,8,A,MM- + AA,Ms from 8ABC,D11
526,79.48611111111111,B6,0.376,16A,8,A,MM- + AA,Ms from 8ABC,D11
527,79.98611111111111,B6,0.382,16A,8,A,MM- + AA,Ms from 8ABC,D11
528,80.48611111111111,B6,0.387,16A,8,A,MM- + AA,Ms from 8ABC,D11
529,80.98611111111111,B6,0.391,16A,8,A,MM- + AA,Ms from 8ABC,D11
530,81.48611111111111,B6,0.397,16A,8,A,MM- + AA,Ms from 8ABC,D11
531,81.98611111111111,B6,0.399,16A,8,A,MM- + AA,Ms from 8ABC,D11
532,82.48611111111111,B6,0.401,16A,8,A,MM- + AA,Ms from 8ABC,D11
533,82.98611111111111,B6,0.408,16A,8,A,MM- + AA,Ms from 8ABC,D11
534,83.48611111111111,B6,0.409,16A,8,A,MM- + AA,Ms from 8ABC,D11
535,83.98611111111111,B6,0.414,16A,8,A,MM- + AA,Ms from 8ABC,D11
536,84.48611111111111,B6,0.414,16A,8,A,MM- + AA,Ms from 8ABC,D11
537,84.98611111111111,B6,0.423,16A,8,A,MM- + AA,Ms from 8ABC,D11
538,85.48611111111111,B6,0.421,16A,8,A,MM- + AA,Ms from 8ABC,D11
539,85.98611111111111,B6,0.426,16A,8,A,MM- + AA,Ms from 8ABC,D11
540,86.48611111111111,B6,0.428,16A,8,A,MM- + AA,Ms from 8ABC,D11
541,86.98611111111111,B6,0.429,16A,8,A,MM- + AA,Ms from 8ABC,D11
542,87.48611111111111,B6,0.437,16A,8,A,MM- + AA,Ms from 8ABC,D11
543,87.98611111111111,B6,0.436,16A,8,A,MM- + AA,Ms from 8ABC,D11
544,88.48611111111111,B6,0.443,16A,8,A,MM- + AA,Ms from 8ABC,D11
545,88.98611111111111,B6,0.441,16A,8,A,MM- + AA,Ms from 8ABC,D11
546,89.48611111111111,B6,0.448,16A,8,A,MM- + AA,Ms from 8ABC,D11
547,89.98611111111111,B6,0.455,16A,8,A,MM- + AA,Ms from 8ABC,D11
548,90.48611111111111,B6,0.456,16A,8,A,MM- + AA,Ms from 8ABC,D11
549,90.98611111111111,B6,0.446,16A,8,A,MM- + AA,Ms from 8ABC,D11
550,91.48611111111111,B6,0.461,16A,8,A,MM- + AA,Ms from 8ABC,D11
551,91.98611111111111,B6,0.453,16A,8,A,MM- + AA,Ms from 8ABC,D11
552,0.4861111111111111,B7,0.087,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
553,0.9861111111111109,B7,0.087,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
554,1.4861111111111112,B7,0.088,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
555,1.9861111111111112,B7,0.088,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
556,2.486111111111111,B7,0.088,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
557,2.986111111111111,B7,0.089,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
558,3.4861111111111107,B7,0.089,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
559,3.986111111111111,B7,0.09,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
560,4.486111111111111,B7,0.092,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
561,4.986111111111111,B7,0.093,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
562,5.486111111111111,B7,0.095,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
563,5.986111111111111,B7,0.095,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
564,6.486111111111111,B7,0.096,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
565,6.986111111111111,B7,0.097,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
566,7.486111111111111,B7,0.099,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
567,7.986111111111111,B7,0.11,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
568,8.48611111111111,B7,0.112,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
569,8.98611111111111,B7,0.113,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
570,9.48611111111111,B7,0.115,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
571,9.98611111111111,B7,0.118,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
572,10.48611111111111,B7,0.12,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
573,10.98611111111111,B7,0.121,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
574,11.48611111111111,B7,0.124,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
575,11.98611111111111,B7,0.126,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
576,12.48611111111111,B7,0.129,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
577,12.98611111111111,B7,0.133,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
578,13.48611111111111,B7,0.137,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
579,13.98611111111111,B7,0.143,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
580,14.48611111111111,B7,0.148,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
581,14.98611111111111,B7,0.156,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
582,15.48611111111111,B7,0.165,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
583,15.98611111111111,B7,0.174,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
584,16.48611111111111,B7,0.183,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
585,16.98611111111111,B7,0.196,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
586,17.48611111111111,B7,0.211,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
587,17.98611111111111,B7,0.226,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
588,18.48611111111111,B7,0.243,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
589,18.98611111111111,B7,0.264,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
590,19.48611111111111,B7,0.284,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
591,19.98611111111111,B7,0.312,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
592,20.48611111111111,B7,0.339,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
593,20.98611111111111,B7,0.367,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
594,21.48611111111111,B7,0.397,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
595,21.98611111111111,B7,0.43,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
596,22.48611111111111,B7,0.46,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
597,22.98611111111111,B7,0.488,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
598,23.48611111111111,B7,0.516,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
599,23.98611111111111,B7,0.54,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
600,24.486111111111107,B7,0.512,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
601,24.986111111111114,B7,0.517,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
602,25.48611111111111,B7,0.524,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
603,25.986111111111107,B7,0.543,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
604,26.486111111111114,B7,0.574,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
605,26.98611111111111,B7,0.633,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
606,27.486111111111107,B7,0.684,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
607,27.986111111111114,B7,0.729,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
608,28.48611111111111,B7,0.782,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
609,28.986111111111107,B7,0.845,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
610,29.486111111111114,B7,0.9,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
611,29.98611111111111,B7,0.957,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
612,30.486111111111107,B7,1.003,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
613,30.986111111111114,B7,1.046,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
614,31.48611111111111,B7,1.081,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
615,31.986111111111107,B7,1.138,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
616,32.486111111111114,B7,1.174,24A - mistake,9,A,MM- + AA + Thiamine,Ms from 8ABC,E11
